"times","east","north"
2017.848,0.407283,0.107069
2017.8508,0.409149,0.10752
2017.8535,0.407354,0.107582
2017.8563,0.409656,0.107668
2017.859,0.407988,0.106963
2017.8617,0.408071,0.105963
2017.8645,0.408023,0.106026
2017.8672,0.407852,0.107124
2017.87,0.407041,0.106557
2017.8727,0.409732,0.108201
2017.8754,0.409037,0.104675
2017.8782,0.408312,0.102061
2017.8809,0.406531,0.107068
2017.8836,0.408151,0.105849
2017.8864,0.407465,0.106303
2017.8891,0.409779,0.10501
2017.8919,0.408563,0.107771
2017.8946,0.407617,0.105978
2017.8973,0.407378,0.107382
2017.9001,0.406655,0.106917
2017.9028,0.407911,0.106815
2017.9055,0.404297,0.104357
2017.9083,0.408397,0.10416
2017.911,0.405933,0.105491
2017.9138,0.408435,0.106807
2017.9165,0.408165,0.107746
2017.9192,0.406,0.105247
2017.922,0.406318,0.104757
2017.9247,0.406625,0.106072
2017.9274,0.406893,0.106338
2017.9302,0.407511,0.105591
2017.9329,0.406697,0.10393
2017.9357,0.405476,0.10894
2017.9384,0.40554,0.106578
2017.9411,0.404116,0.106641
2017.9439,0.405425,0.107101
2017.9466,0.405428,0.107742
2017.9493,0.405409,0.105806
2017.9521,0.404893,0.106185
2017.9548,0.406507,0.105789
2017.9576,0.405875,0.105313
2017.9603,0.408034,0.104557
2017.963,0.404314,0.106034
2017.9658,0.405122,0.106011
2017.9685,0.405349,0.104795
2017.9713,0.406398,0.105175
2017.974,0.406906,0.106079
2017.9767,0.405775,0.10605
2017.9795,0.406747,0.105849
2017.9822,0.405505,0.108116
2017.9849,0.405742,0.105231
2017.9877,0.409032,0.108276
2017.9904,0.406495,0.105795
2017.9932,0.404997,0.104943
2017.9959,0.40608,0.104993
2017.9986,0.406434,0.104829
2018.0014,0.407125,0.106579
2018.0041,0.406145,0.107107
2018.0068,0.405407,0.106698
2018.0096,0.406839,0.106344
2018.0123,0.406491,0.109059
2018.0151,0.40311,0.106976
2018.0178,0.405566,0.106821
2018.0205,0.406571,0.106341
2018.0233,0.404831,0.105809
2018.026,0.40479,0.104857
2018.0287,0.406107,0.105119
2018.0315,0.406225,0.107363
2018.0342,0.405272,0.108083
2018.037,0.405668,0.107784
2018.0397,0.4053,0.107051
2018.0424,0.405892,0.107244
2018.0452,0.405635,0.106902
2018.0479,0.405333,0.107371
2018.0507,0.405057,0.106579
2018.0534,0.406698,0.1063
2018.0561,0.404256,0.106953
2018.0589,0.406308,0.108437
2018.0616,0.404406,0.107067
2018.0643,0.406773,0.107306
2018.0671,0.403036,0.108157
2018.0698,0.4047,0.10822
2018.0726,0.40469,0.106198
2018.0753,0.404013,0.107085
2018.078,0.404135,0.107489
2018.0808,0.403556,0.106736
2018.0835,0.403994,0.106948
2018.0862,0.404816,0.106458
2018.089,0.40426,0.105781
2018.0917,0.404025,0.106727
2018.0945,0.40482,0.104387
2018.0972,0.405262,0.107027
2018.0999,0.408351,0.107608
2018.1027,0.406217,0.106131
2018.1054,0.405931,0.107166
2018.1081,0.407184,0.107061
2018.1109,0.40506,0.10623
2018.1136,0.406033,0.106257
2018.1164,0.40754,0.105546
2018.1191,0.407302,0.106378
2018.1218,0.406376,0.10569
2018.1246,0.407197,0.106166
2018.1273,0.405278,0.10561
2018.13,0.405091,0.106816
2018.1328,0.405954,0.10621
2018.1355,0.403597,0.105112
2018.1383,0.405819,0.105603
2018.141,0.406585,0.105047
2018.1437,0.406014,0.105714
2018.1465,0.40714,0.10684
2018.1492,0.404986,0.105514
2018.152,0.40656,0.104226
2018.1547,0.406987,0.104609
2018.1574,0.404702,0.104019
2018.1602,0.403644,0.103656
2018.1629,0.404927,0.103957
2018.1656,0.409164,0.1066
2018.1684,0.416106,0.107412
2018.1711,0.400772,0.106063
2018.1739,0.402974,0.105031
2018.1766,0.402199,0.10563
2018.1793,0.402436,0.10448
2018.1821,0.404704,0.104274
2018.1848,0.40338,0.103818
2018.1875,0.403111,0.10434
2018.1903,0.403126,0.103738
2018.193,0.402949,0.105733
2018.1958,0.401818,0.104763
2018.1985,0.405102,0.103577
2018.2012,0.403216,0.104287
2018.204,0.401762,0.104935
2018.2067,0.402428,0.106205
2018.2094,0.402382,0.103473
2018.2122,0.400761,0.104366
2018.2149,0.4017,0.106634
2018.2177,0.402153,0.104976
2018.2204,0.402766,0.103033
2018.2231,0.401881,0.107143
2018.2259,0.402683,0.104269
2018.2286,0.401529,0.10429
2018.2313,0.402327,0.102904
2018.2341,0.401979,0.103817
2018.2368,0.403092,0.101773
2018.2396,0.401399,0.103576
2018.2423,0.40133,0.103452
2018.245,0.401863,0.103834
2018.2478,0.399618,0.105556
2018.2505,0.401944,0.104532
2018.2533,0.401363,0.103925
2018.256,0.401179,0.104798
2018.2587,0.404595,0.105765
2018.2615,0.40277,0.104111
2018.2642,0.401394,0.104509
2018.2669,0.403184,0.104621
2018.2697,0.401168,0.102589
2018.2724,0.403103,0.105778
2018.2752,0.401466,0.101432
2018.2779,0.39797,0.102789
2018.2806,0.400882,0.100859
2018.2834,0.400366,0.102236
2018.2861,0.403501,0.104856
2018.2888,0.399994,0.102652
2018.2916,0.397756,0.100871
2018.2943,0.398599,0.102263
2018.2971,0.39975,0.102878
2018.2998,0.39841,0.100539
2018.3025,0.401303,0.101568
2018.3053,0.398584,0.102233
2018.308,0.399575,0.102561
2018.3107,0.399631,0.102771
2018.3135,0.40041,0.102373
2018.3162,0.39805,0.103424
2018.319,0.399646,0.103215
2018.3217,0.39863,0.103762
2018.3244,0.39764,0.10162
2018.3272,0.397346,0.102292
2018.3299,0.400408,0.103374
2018.3326,0.398132,0.104332
2018.3354,0.399985,0.105565
2018.3381,0.397891,0.103365
2018.3409,0.400816,0.104925
2018.3436,0.400304,0.104965
2018.3463,0.400156,0.103917
2018.3491,0.399727,0.103657
2018.3518,0.397793,0.102758
2018.3546,0.398304,0.101037
2018.3573,0.398811,0.102336
2018.36,0.400595,0.102236
2018.3628,0.401497,0.102739
2018.3655,0.40025,0.104347
2018.3682,0.40052,0.102825
2018.371,0.400618,0.103407
2018.3737,0.400264,0.102943
2018.3765,0.398871,0.103048
2018.3792,0.39948,0.10163
2018.3819,0.400708,0.101356
2018.3847,0.399437,0.101931
2018.3874,0.400536,0.104192
2018.3901,0.399923,0.103259
2018.3929,0.399876,0.101202
2018.3956,0.399856,0.103025
2018.3984,0.4006,0.102944
2018.4011,0.402477,0.102342
2018.4038,0.400169,0.10248
2018.4066,0.399532,0.101555
2018.4093,0.397494,0.10077
2018.412,0.400467,0.100789
2018.4148,0.398269,0.10164
2018.4175,0.397835,0.10143
2018.4203,0.399599,0.103452
2018.423,0.399766,0.102546
2018.4257,0.400437,0.104128
2018.4285,0.399714,0.100796
2018.4312,0.400249,0.102681
2018.4339,0.400118,0.102451
2018.4367,0.400534,0.103061
2018.4394,0.401058,0.102634
2018.4422,0.399699,0.102121
2018.4449,0.397449,0.10047
2018.4476,0.399769,0.101043
2018.4504,0.399083,0.103453
2018.4531,0.400838,0.104905
2018.4559,0.398618,0.10212
2018.4586,0.398296,0.102167
2018.4613,0.396906,0.102457
2018.4641,0.398287,0.103709
2018.4668,0.399553,0.1029
2018.4695,0.398863,0.101826
2018.4723,0.399844,0.101644
2018.475,0.399006,0.100243
2018.4778,0.40013,0.102939
2018.4805,0.400634,0.10248
2018.4832,0.398452,0.103091
2018.486,0.400667,0.1009
2018.4887,0.398413,0.100808
2018.4914,0.398519,0.101732
2018.4942,0.398254,0.102504
2018.4969,0.397781,0.101827
2018.4997,0.396342,0.101706
2018.5024,0.399435,0.104383
2018.5051,0.40042,0.103688
2018.5079,0.398637,0.102693
2018.5106,0.398155,0.102409
2018.5133,0.39992,0.10155
2018.5161,0.398956,0.102714
2018.5188,0.398529,0.100722
2018.5216,0.39822,0.100075
2018.5243,0.399051,0.100303
2018.527,0.397066,0.099895
2018.5298,0.396648,0.102005
2018.5325,0.396686,0.101519
2018.5352,0.398134,0.102316
2018.538,0.396097,0.101065
2018.5407,0.396962,0.102821
2018.5435,0.398048,0.102317
2018.5462,0.396494,0.102294
2018.5489,0.397796,0.104225
2018.5517,0.397823,0.102163
2018.5544,0.398176,0.103274
2018.5572,0.39614,0.099949
2018.5599,0.39711,0.100813
2018.5626,0.398263,0.102923
2018.5654,0.397704,0.1027
2018.5681,0.395983,0.103077
2018.5708,0.397305,0.101296
2018.5736,0.394786,0.101773
2018.5763,0.395801,0.101964
2018.5791,0.395312,0.100102
2018.5818,0.396994,0.09942
2018.5845,0.396462,0.098422
2018.5873,0.396416,0.098746
2018.59,0.394356,0.098484
2018.5927,0.399704,0.101392
2018.5955,0.397393,0.100684
2018.5982,0.393728,0.099929
2018.601,0.396364,0.099281
2018.6037,0.394379,0.097813
2018.6064,0.393035,0.100106
2018.6092,0.39377,0.098396
2018.6119,0.392341,0.097962
2018.6146,0.394802,0.098789
2018.6174,0.395547,0.099589
2018.6201,0.395558,0.099537
2018.6229,0.39587,0.100226
2018.6256,0.397425,0.100296
2018.6283,0.396169,0.099083
2018.6311,0.396331,0.098614
2018.6338,0.396249,0.099176
2018.6366,0.396782,0.102214
2018.6393,0.395139,0.098206
2018.642,0.393842,0.099852
2018.6448,0.393754,0.097241
2018.6475,0.397044,0.098489
2018.6502,0.396538,0.098426
2018.653,0.394119,0.098439
2018.6557,0.395262,0.09799
2018.6612,0.39576,0.099331
2018.6639,0.39538,0.100292
2018.6667,0.394148,0.097857
2018.6694,0.395766,0.096778
2018.6721,0.397186,0.099485
2018.6749,0.39594,0.099585
2018.6776,0.393986,0.098791
2018.6804,0.394531,0.099991
2018.6831,0.395973,0.097745
2018.6858,0.39563,0.098287
2018.6886,0.395868,0.100075
2018.6913,0.396442,0.099619
2018.694,0.396603,0.097981
2018.6968,0.395775,0.099283
2018.6995,0.398505,0.098653
2018.7023,0.396617,0.099464
2018.705,0.39398,0.099495
2018.7077,0.396996,0.10184
2018.7105,0.396109,0.100752
2018.7132,0.395787,0.100438
2018.7159,0.394882,0.100319
2018.7187,0.396219,0.099826
2018.7214,0.393421,0.099401
2018.7242,0.394567,0.100745
2018.7269,0.393408,0.100361
2018.7296,0.393963,0.100357
2018.7324,0.39665,0.100207
2018.7351,0.396544,0.098378
2018.7379,0.39569,0.099616
2018.7406,0.395011,0.098764
2018.7433,0.396129,0.099645
2018.7461,0.395762,0.100254
2018.7488,0.398216,0.102718
2018.7515,0.396044,0.099528
2018.7543,0.395331,0.099926
2018.757,0.39359,0.098673
2018.7598,0.392774,0.098441
2018.7625,0.394831,0.100284
2018.7652,0.394631,0.09753
2018.768,0.395022,0.096219
2018.7707,0.396041,0.100009
2018.7734,0.393638,0.099626
2018.7762,0.392137,0.095815
2018.7789,0.391386,0.097739
2018.7817,0.396456,0.099398
2018.7844,0.396412,0.098737
2018.7871,0.398024,0.09968
2018.7899,0.395324,0.09965
2018.7926,0.395565,0.099366
2018.7953,0.395344,0.100976
2018.7981,0.398008,0.100183
2018.8008,0.395871,0.101516
2018.8036,0.39479,0.099501
2018.8063,0.396224,0.100211
2018.809,0.394953,0.098966
2018.8118,0.395421,0.09918
2018.8145,0.396912,0.099302
2018.8172,0.393838,0.100189
2018.82,0.393888,0.097476
2018.8227,0.393455,0.098827
2018.8255,0.392718,0.099764
2018.8282,0.395151,0.099321
2018.8309,0.394458,0.096001
2018.8337,0.396024,0.099712
2018.8364,0.393025,0.09779
2018.8392,0.393369,0.097138
2018.8419,0.392702,0.098234
2018.8446,0.39192,0.098406
2018.8474,0.393449,0.098089
2018.8501,0.392714,0.097093
2018.8528,0.394606,0.099174
2018.8556,0.394821,0.098845
2018.8583,0.39393,0.099715
2018.8611,0.392109,0.099528
2018.8638,0.392458,0.099052
2018.8665,0.394899,0.098464
2018.8693,0.392395,0.099993
2018.872,0.393297,0.098541
2018.8747,0.392495,0.097086
2018.8775,0.394261,0.098713
2018.8802,0.393889,0.098487
2018.883,0.392041,0.100144
2018.8857,0.392398,0.097377
2018.8884,0.3917,0.097143
2018.8912,0.393776,0.098498
2018.8939,0.391607,0.097809
2018.8966,0.392698,0.100161
2018.8994,0.393393,0.098698
2018.9021,0.392557,0.097417
2018.9049,0.39153,0.098033
2018.9076,0.391335,0.09763
2018.9103,0.391638,0.101445
2018.9131,0.390788,0.097886
2018.9158,0.390673,0.098131
2018.9185,0.393458,0.099528
2018.9213,0.391867,0.100624
2018.924,0.393643,0.099364
2018.9268,0.391469,0.099247
2018.9295,0.390231,0.100024
2018.9322,0.390366,0.099738
2018.935,0.390402,0.098652
2018.9377,0.389566,0.099029
2018.9405,0.392692,0.095559
2018.9432,0.388992,0.098271
2018.9459,0.388158,0.096144
2018.9487,0.389104,0.098919
2018.9514,0.389128,0.098426
2018.9541,0.392708,0.098685
2018.9569,0.39274,0.099831
2018.9596,0.391954,0.098943
2018.9624,0.390397,0.098829
2018.9651,0.392351,0.099564
2018.9678,0.391037,0.098934
2018.9706,0.389624,0.099216
2018.9733,0.390888,0.099084
2018.976,0.389319,0.100359
2018.9788,0.390169,0.103382
2018.9815,0.38899,0.101269
2018.9843,0.390279,0.099173
2018.987,0.387321,0.101706
2018.9897,0.388874,0.097505
2018.9925,0.389554,0.094151
2018.9952,0.388337,0.100026
2018.9979,0.389499,0.099562
2019.0007,0.389567,0.097057
2019.0034,0.390353,0.098273
2019.0062,0.391411,0.098904
2019.0089,0.389023,0.099387
2019.0116,0.390431,0.098867
2019.0144,0.389683,0.097432
2019.0171,0.387694,0.098865
2019.0198,0.389839,0.100184
2019.0226,0.391702,0.100595
2019.0253,0.389538,0.099582
2019.0281,0.389104,0.100634
2019.0308,0.390357,0.100478
2019.0335,0.389494,0.098943
2019.0363,0.389034,0.098755
2019.039,0.389561,0.099
2019.0418,0.387536,0.100349
2019.0445,0.3909,0.101041
2019.0472,0.392065,0.099745
2019.05,0.389745,0.099512
2019.0527,0.391228,0.099496
2019.0554,0.387687,0.096872
2019.0582,0.391484,0.099717
2019.0609,0.389716,0.099366
2019.0637,0.39103,0.098544
2019.0664,0.390739,0.099991
2019.0691,0.387112,0.095524
2019.0719,0.388386,0.100688
2019.0746,0.390754,0.100031
2019.0773,0.389211,0.100391
2019.0801,0.391565,0.099742
2019.0828,0.394481,0.102057
2019.0856,0.39613,0.100475
2019.0883,0.396282,0.101905
2019.091,0.395578,0.100215
2019.0938,0.40035,0.101495
2019.0965,0.38941,0.097547
2019.0992,0.390868,0.100046
2019.102,0.391657,0.10007
2019.1047,0.391729,0.099216
2019.1075,0.392477,0.099358
2019.1102,0.398563,0.101237
2019.1129,0.389568,0.099505
2019.1157,0.391409,0.099448
2019.1184,0.392325,0.098413
2019.1211,0.393057,0.098935
2019.1239,0.393257,0.101082
2019.1266,0.390095,0.098887
2019.1294,0.390535,0.099995
2019.1321,0.390786,0.098806
2019.1348,0.391839,0.099624
2019.1376,0.390128,0.100422
2019.1403,0.391052,0.100579
2019.1431,0.392725,0.09947
2019.1458,0.394012,0.100893
2019.1485,0.391656,0.099121
2019.1513,0.392451,0.098597
2019.154,0.387653,0.098214
2019.1567,0.389588,0.099957
2019.1595,0.392567,0.100915
2019.1622,0.389816,0.099812
2019.165,0.396179,0.100802
2019.1677,0.388762,0.099948
2019.1704,0.39147,0.09969
2019.1732,0.389785,0.097841
2019.1759,0.391716,0.097847
2019.1786,0.397635,0.100658
2019.1814,0.393254,0.099018
2019.1841,0.392912,0.097847
2019.1869,0.391968,0.097091
2019.1896,0.393168,0.097504
2019.1923,0.391294,0.097896
2019.1951,0.39063,0.098836
2019.1978,0.391588,0.09971
2019.2005,0.389005,0.097658
2019.2033,0.390767,0.097891
2019.206,0.391229,0.0976
2019.2088,0.388777,0.098364
2019.2115,0.389932,0.098463
2019.2142,0.388619,0.09866
2019.217,0.389706,0.098312
2019.2197,0.390344,0.098468
2019.2225,0.390844,0.098536
2019.2252,0.390225,0.100002
2019.2279,0.390746,0.098818
2019.2307,0.392101,0.098213
2019.2334,0.392696,0.09952
2019.2361,0.395556,0.100611
2019.2389,0.388602,0.099572
2019.2416,0.388486,0.099406
2019.2444,0.389401,0.099608
2019.2471,0.38969,0.100028
2019.2498,0.388645,0.098494
2019.2526,0.385352,0.100387
2019.2553,0.388603,0.100186
2019.258,0.389554,0.100229
2019.2608,0.390045,0.099315
2019.2635,0.390367,0.099735
2019.2663,0.388568,0.099564
2019.269,0.390516,0.10584
2019.2717,0.387788,0.100788
2019.2745,0.388189,0.098742
2019.2772,0.389691,0.097207
2019.2799,0.388693,0.097679
2019.2827,0.388458,0.098433
2019.2854,0.387593,0.098184
2019.2882,0.390677,0.099795
2019.2909,0.389705,0.097872
2019.2936,0.388123,0.097762
2019.2964,0.391706,0.09937
2019.2991,0.388435,0.099108
2019.3018,0.38803,0.096136
2019.3046,0.389527,0.097324
2019.3073,0.387618,0.100005
2019.3101,0.387737,0.098854
2019.3128,0.389671,0.099082
2019.3155,0.388048,0.096495
2019.3183,0.389413,0.098679
2019.321,0.389775,0.099274
2019.3238,0.39043,0.099525
2019.3265,0.389216,0.096914
2019.3292,0.388951,0.098329
2019.332,0.388753,0.098237
2019.3347,0.390045,0.097081
2019.3374,0.388003,0.09719
2019.3402,0.387974,0.097359
2019.3429,0.38811,0.09758
2019.3457,0.38867,0.09642
2019.3484,0.388336,0.09757
2019.3511,0.387566,0.097066
2019.3539,0.388295,0.095167
2019.3566,0.38788,0.099828
2019.3593,0.388599,0.098903
2019.3621,0.390087,0.09601
2019.3648,0.388759,0.097087
2019.3676,0.391723,0.098257
2019.3703,0.391386,0.099062
2019.373,0.38892,0.096342
2019.3758,0.387024,0.095121
2019.3785,0.391983,0.098266
2019.3812,0.386312,0.095764
2019.384,0.3876,0.096378
2019.3867,0.389943,0.097125
2019.3895,0.388385,0.097597
2019.3922,0.391152,0.0984
2019.3949,0.389268,0.096129
2019.3977,0.388809,0.097493
2019.4004,0.389331,0.098117
2019.4031,0.387714,0.09735
2019.4059,0.388105,0.096905
2019.4086,0.389193,0.096752
2019.4114,0.390561,0.098285
2019.4141,0.38805,0.096317
2019.4168,0.389279,0.096741
2019.4196,0.385237,0.096523
2019.4223,0.386324,0.096194
2019.4251,0.387114,0.096126
2019.4278,0.388483,0.096945
2019.4305,0.386381,0.098658
2019.4333,0.386402,0.095958
2019.436,0.388058,0.0963
2019.4387,0.387065,0.097048
2019.4415,0.387471,0.097311
2019.4442,0.388721,0.096977
2019.447,0.388653,0.096301
2019.4497,0.388708,0.094383
2019.4689,0.387314,0.095855
2019.4716,0.386207,0.096982
2019.4743,0.388071,0.094713
2019.4771,0.387161,0.096667
2019.4798,0.387313,0.095894
2019.4825,0.3877,0.096416
2019.4853,0.38626,0.095889
2019.488,0.387653,0.095845
2019.4908,0.388822,0.097643
2019.4935,0.386659,0.097389
2019.4962,0.384853,0.095305
2019.499,0.386435,0.095172
2019.5017,0.386882,0.094737
2019.5044,0.388394,0.09582
2019.5072,0.389939,0.098172
2019.5099,0.397638,0.09448
2019.5127,0.398985,0.095867
2019.5154,0.398516,0.097502
2019.5181,0.399935,0.095827
2019.5209,0.398254,0.097241
2019.5236,0.397474,0.095414
2019.5264,0.400676,0.096068
2019.5291,0.399032,0.09517
2019.5318,0.398725,0.094545
2019.5346,0.400603,0.094031
2019.5373,0.397274,0.095959
2019.54,0.39953,0.0934
2019.5428,0.397184,0.093573
2019.5455,0.398219,0.096883
2019.5483,0.398918,0.096355
2019.551,0.399321,0.095217
2019.5537,0.398866,0.095125
2019.5565,0.399333,0.095306
2019.5592,0.399978,0.094104
2019.5619,0.396804,0.094278
2019.5647,0.396275,0.096024
2019.5674,0.397078,0.094326
2019.5702,0.395519,0.094226
2019.5729,0.39692,0.096445
2019.5756,0.396815,0.09368
2019.5784,0.396074,0.093831
2019.5811,0.395131,0.095618
2019.5838,0.395148,0.095668
2019.5866,0.397637,0.095203
2019.5893,0.39712,0.092625
2019.5921,0.397039,0.094073
2019.5948,0.39844,0.094035
2019.5975,0.39623,0.09558
2019.6003,0.399812,0.095017
2019.603,0.39915,0.094912
2019.6057,0.398041,0.094245
2019.6085,0.39586,0.093119
2019.6112,0.398759,0.095261
2019.614,0.397542,0.095328
2019.6167,0.397586,0.093433
2019.6194,0.397748,0.092717
2019.6222,0.397656,0.091849
2019.6249,0.396486,0.092025
2019.6277,0.396388,0.093237
2019.6304,0.395215,0.092085
2019.6331,0.396624,0.091171
2019.6359,0.396975,0.092014
2019.6386,0.396033,0.093057
2019.6687,0.394811,0.093229
2019.6715,0.39343,0.094098
2019.6742,0.396691,0.092372
2019.6769,0.396361,0.094152
2019.6797,0.397948,0.092366
2019.6824,0.394832,0.092572
2019.6851,0.397105,0.093007
2019.6879,0.394762,0.091974
2019.6906,0.394338,0.091082
2019.6934,0.398387,0.094098
2019.6961,0.396617,0.092172
2019.6988,0.396946,0.092119
2019.7016,0.3967,0.090989
2019.7043,0.397108,0.090572
2019.707,0.397605,0.092355
2019.7098,0.397974,0.092933
2019.7125,0.398398,0.092842
2019.7153,0.3994,0.092673
2019.718,0.397567,0.090198
2019.7207,0.396431,0.091283
2019.7235,0.398195,0.090458
2019.7262,0.399217,0.092569
2019.729,0.398611,0.091972
2019.7317,0.39711,0.092385
2019.7344,0.396651,0.08955
2019.7372,0.396164,0.092092
2019.7399,0.399687,0.092997
2019.7426,0.403483,0.095257
2019.7454,0.399098,0.091386
2019.7481,0.39903,0.091358
2019.7509,0.396094,0.093094
2019.7536,0.397356,0.092265
2019.7563,0.397837,0.093175
2019.7591,0.399214,0.092725
2019.7618,0.399635,0.091429
2019.7645,0.39733,0.090504
2019.7673,0.398941,0.090103
2019.77,0.397083,0.092375
2019.7728,0.39907,0.092724
2019.7755,0.398644,0.090988
2019.7782,0.397642,0.092604
2019.781,0.397573,0.09045
2019.7837,0.396089,0.091757
2019.7864,0.396606,0.091594
2019.7892,0.397833,0.092875
2019.7919,0.400527,0.091515
2019.7947,0.394298,0.09036
2019.7974,0.395545,0.090316
2019.8001,0.39753,0.089953
2019.8029,0.396024,0.089747
2019.8056,0.393751,0.091203
2019.8084,0.3964,0.092328
2019.8111,0.397399,0.089649
2019.8138,0.397002,0.090406
2019.8166,0.396374,0.091445
2019.8193,0.397773,0.09081
2019.822,0.398992,0.090269
2019.8248,0.397365,0.089959
2019.8275,0.399379,0.091163
2019.8303,0.395754,0.09117
2019.833,0.397195,0.092938
2019.8357,0.397844,0.090577
2019.8385,0.395784,0.092612
2019.8412,0.397002,0.091619
2019.8439,0.3967,0.091581
2019.8467,0.396348,0.091892
2019.8494,0.397031,0.090519
2019.8522,0.397235,0.09166
2019.8549,0.397029,0.092601
2019.8576,0.396036,0.092346
2019.8604,0.396059,0.090224
2019.8631,0.396998,0.091713
2019.8658,0.397313,0.09149
2019.8686,0.395756,0.090768
2019.8713,0.395205,0.090672
2019.8741,0.396836,0.090431
2019.8768,0.397609,0.093368
2019.8795,0.395317,0.092164
2019.8823,0.394917,0.091641
2019.885,0.398009,0.090352
2019.8877,0.397521,0.089013
2019.8905,0.397664,0.090722
2019.8932,0.394378,0.08998
2019.896,0.394871,0.090962
2019.8987,0.393235,0.092487
2019.9014,0.394322,0.093359
2019.9042,0.394618,0.09336
2019.9069,0.395307,0.093157
2019.9097,0.394969,0.092715
2019.9124,0.395064,0.092529
2019.9151,0.394101,0.090488
2019.9179,0.395146,0.091154
2019.9206,0.395673,0.089694
2019.9233,0.395522,0.08882
2019.9261,0.395864,0.09036
2019.9288,0.397671,0.090724
2019.9316,0.396607,0.088261
2019.9343,0.39857,0.091037
2019.937,0.396465,0.090222
2019.9398,0.395091,0.091196
